params,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_alpha,param_epsilon,param_fit_intercept,param_l1_ratio,param_learning_rate,param_loss,param_penalty,param_random_state,param_shuffle,param_verbose,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,split5_test_score,split5_train_score,split6_test_score,split6_train_score,split7_test_score,split7_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
"{'loss': 'epsilon_insensitive', 'shuffle': True, 'verbose': 12, 'fit_intercept': True, 'l1_ratio': 0.60000000000000009, 'learning_rate': 'constant', 'penalty': 'none', 'random_state': 76, 'epsilon': 60.000010000000003, 'alpha': 1.0000000000000001e-05}",0.027696788311,0.00277811288834,-5.69450154207,-5.64506287896,1.0000000000000001e-05,60.000010000000003,True,0.60000000000000009,constant,epsilon_insensitive,none,76,True,12,53,-6.20443678458,-5.57135140251,-5.77239900479,-5.62609155311,-5.05968236392,-5.73847244188,-5.9271134245,-5.60770214371,-5.24595547801,-5.71110441778,-6.38185183217,-5.55469862732,-5.00304635323,-5.74881237811,-5.96152709536,-5.60227006723,0.00611100889929,0.00083595300528,0.493237082979,0.0716212521556
"{'loss': 'epsilon_insensitive', 'shuffle': True, 'verbose': 4, 'fit_intercept': True, 'l1_ratio': 0.60000000000000009, 'learning_rate': 'constant', 'penalty': 'none', 'random_state': 76, 'epsilon': 60.000010000000003, 'alpha': 1.0000000000000001e-05}",0.0283572077751,0.00283890962601,-5.69450154207,-5.64506287896,1.0000000000000001e-05,60.000010000000003,True,0.60000000000000009,constant,epsilon_insensitive,none,76,True,4,53,-6.20443678458,-5.57135140251,-5.77239900479,-5.62609155311,-5.05968236392,-5.73847244188,-5.9271134245,-5.60770214371,-5.24595547801,-5.71110441778,-6.38185183217,-5.55469862732,-5.00304635323,-5.74881237811,-5.96152709536,-5.60227006723,0.0144037737117,0.000978789516005,0.493237082979,0.0716212521556
"{'loss': 'epsilon_insensitive', 'shuffle': False, 'verbose': 12, 'fit_intercept': True, 'l1_ratio': 0.60000000000000009, 'learning_rate': 'constant', 'penalty': 'none', 'random_state': 76, 'epsilon': 60.000010000000003, 'alpha': 1.0000000000000001e-05}",0.0229176878929,0.00316593050957,-5.69450154207,-5.64506287896,1.0000000000000001e-05,60.000010000000003,True,0.60000000000000009,constant,epsilon_insensitive,none,76,False,12,53,-6.20443678458,-5.57135140251,-5.77239900479,-5.62609155311,-5.05968236392,-5.73847244188,-5.9271134245,-5.60770214371,-5.24595547801,-5.71110441778,-6.38185183217,-5.55469862732,-5.00304635323,-5.74881237811,-5.96152709536,-5.60227006723,0.00437086520917,0.00118876225845,0.493237082979,0.0716212521556
"{'loss': 'epsilon_insensitive', 'shuffle': False, 'verbose': 4, 'fit_intercept': True, 'l1_ratio': 0.60000000000000009, 'learning_rate': 'constant', 'penalty': 'none', 'random_state': 76, 'epsilon': 60.000010000000003, 'alpha': 1.0000000000000001e-05}",0.0217624604702,0.00298130512238,-5.69450154207,-5.64506287896,1.0000000000000001e-05,60.000010000000003,True,0.60000000000000009,constant,epsilon_insensitive,none,76,False,4,53,-6.20443678458,-5.57135140251,-5.77239900479,-5.62609155311,-5.05968236392,-5.73847244188,-5.9271134245,-5.60770214371,-5.24595547801,-5.71110441778,-6.38185183217,-5.55469862732,-5.00304635323,-5.74881237811,-5.96152709536,-5.60227006723,0.00408824529785,0.00128926264146,0.493237082979,0.0716212521556
"{'loss': 'epsilon_insensitive', 'shuffle': True, 'verbose': 12, 'fit_intercept': True, 'l1_ratio': 0.60000000000000009, 'learning_rate': 'constant', 'penalty': 'elasticnet', 'random_state': 56, 'epsilon': 60.000010000000003, 'alpha': 1.0000000000000001e-05}",0.0375111103058,0.00397378206253,-5.69450154207,-5.64506287896,1.0000000000000001e-05,60.000010000000003,True,0.60000000000000009,constant,epsilon_insensitive,elasticnet,56,True,12,53,-6.20443678458,-5.57135140251,-5.77239900479,-5.62609155311,-5.05968236392,-5.73847244188,-5.9271134245,-5.60770214371,-5.24595547801,-5.71110441778,-6.38185183217,-5.55469862732,-5.00304635323,-5.74881237811,-5.96152709536,-5.60227006723,0.013017901807,0.00119968957781,0.493237082979,0.0716212521556
"{'loss': 'epsilon_insensitive', 'shuffle': True, 'verbose': 4, 'fit_intercept': True, 'l1_ratio': 0.60000000000000009, 'learning_rate': 'constant', 'penalty': 'elasticnet', 'random_state': 56, 'epsilon': 60.000010000000003, 'alpha': 1.0000000000000001e-05}",0.0313231050968,0.00286227464676,-5.69450154207,-5.64506287896,1.0000000000000001e-05,60.000010000000003,True,0.60000000000000009,constant,epsilon_insensitive,elasticnet,56,True,4,53,-6.20443678458,-5.57135140251,-5.77239900479,-5.62609155311,-5.05968236392,-5.73847244188,-5.9271134245,-5.60770214371,-5.24595547801,-5.71110441778,-6.38185183217,-5.55469862732,-5.00304635323,-5.74881237811,-5.96152709536,-5.60227006723,0.00705794268672,0.00103247135915,0.493237082979,0.0716212521556
"{'loss': 'epsilon_insensitive', 'shuffle': False, 'verbose': 12, 'fit_intercept': True, 'l1_ratio': 0.60000000000000009, 'learning_rate': 'constant', 'penalty': 'elasticnet', 'random_state': 56, 'epsilon': 60.000010000000003, 'alpha': 1.0000000000000001e-05}",0.0465332567692,0.00538462400436,-5.69450154207,-5.64506287896,1.0000000000000001e-05,60.000010000000003,True,0.60000000000000009,constant,epsilon_insensitive,elasticnet,56,False,12,53,-6.20443678458,-5.57135140251,-5.77239900479,-5.62609155311,-5.05968236392,-5.73847244188,-5.9271134245,-5.60770214371,-5.24595547801,-5.71110441778,-6.38185183217,-5.55469862732,-5.00304635323,-5.74881237811,-5.96152709536,-5.60227006723,0.0296093771008,0.00415791010279,0.493237082979,0.0716212521556
"{'loss': 'epsilon_insensitive', 'shuffle': False, 'verbose': 4, 'fit_intercept': True, 'l1_ratio': 0.60000000000000009, 'learning_rate': 'constant', 'penalty': 'elasticnet', 'random_state': 56, 'epsilon': 60.000010000000003, 'alpha': 1.0000000000000001e-05}",0.0332463383675,0.00398990511894,-5.69450154207,-5.64506287896,1.0000000000000001e-05,60.000010000000003,True,0.60000000000000009,constant,epsilon_insensitive,elasticnet,56,False,4,53,-6.20443678458,-5.57135140251,-5.77239900479,-5.62609155311,-5.05968236392,-5.73847244188,-5.9271134245,-5.60770214371,-5.24595547801,-5.71110441778,-6.38185183217,-5.55469862732,-5.00304635323,-5.74881237811,-5.96152709536,-5.60227006723,0.0136072491507,0.00338026220838,0.493237082979,0.0716212521556
"{'loss': 'epsilon_insensitive', 'shuffle': True, 'verbose': 12, 'fit_intercept': True, 'l1_ratio': 0.60000000000000009, 'learning_rate': 'constant', 'penalty': 'elasticnet', 'random_state': 76, 'epsilon': 60.000010000000003, 'alpha': 1.0000000000000001e-05}",0.0286936163902,0.0028854906559,-5.69450154207,-5.64506287896,1.0000000000000001e-05,60.000010000000003,True,0.60000000000000009,constant,epsilon_insensitive,elasticnet,76,True,12,53,-6.20443678458,-5.57135140251,-5.77239900479,-5.62609155311,-5.05968236392,-5.73847244188,-5.9271134245,-5.60770214371,-5.24595547801,-5.71110441778,-6.38185183217,-5.55469862732,-5.00304635323,-5.74881237811,-5.96152709536,-5.60227006723,0.00425615265345,0.000986218098972,0.493237082979,0.0716212521556
"{'loss': 'epsilon_insensitive', 'shuffle': True, 'verbose': 4, 'fit_intercept': True, 'l1_ratio': 0.60000000000000009, 'learning_rate': 'constant', 'penalty': 'elasticnet', 'random_state': 76, 'epsilon': 60.000010000000003, 'alpha': 1.0000000000000001e-05}",0.0324673652649,0.00369888544083,-5.69450154207,-5.64506287896,1.0000000000000001e-05,60.000010000000003,True,0.60000000000000009,constant,epsilon_insensitive,elasticnet,76,True,4,53,-6.20443678458,-5.57135140251,-5.77239900479,-5.62609155311,-5.05968236392,-5.73847244188,-5.9271134245,-5.60770214371,-5.24595547801,-5.71110441778,-6.38185183217,-5.55469862732,-5.00304635323,-5.74881237811,-5.96152709536,-5.60227006723,0.00526313473233,0.00164299700581,0.493237082979,0.0716212521556
"{'loss': 'epsilon_insensitive', 'shuffle': False, 'verbose': 12, 'fit_intercept': True, 'l1_ratio': 0.60000000000000009, 'learning_rate': 'constant', 'penalty': 'elasticnet', 'random_state': 76, 'epsilon': 60.000010000000003, 'alpha': 1.0000000000000001e-05}",0.030438542366,0.00303849577904,-5.69450154207,-5.64506287896,1.0000000000000001e-05,60.000010000000003,True,0.60000000000000009,constant,epsilon_insensitive,elasticnet,76,False,12,53,-6.20443678458,-5.57135140251,-5.77239900479,-5.62609155311,-5.05968236392,-5.73847244188,-5.9271134245,-5.60770214371,-5.24595547801,-5.71110441778,-6.38185183217,-5.55469862732,-5.00304635323,-5.74881237811,-5.96152709536,-5.60227006723,0.00579815508234,0.00064515393411,0.493237082979,0.0716212521556
"{'loss': 'epsilon_insensitive', 'shuffle': False, 'verbose': 4, 'fit_intercept': True, 'l1_ratio': 0.60000000000000009, 'learning_rate': 'constant', 'penalty': 'elasticnet', 'random_state': 76, 'epsilon': 60.000010000000003, 'alpha': 1.0000000000000001e-05}",0.0275647640228,0.00518277287483,-5.69450154207,-5.64506287896,1.0000000000000001e-05,60.000010000000003,True,0.60000000000000009,constant,epsilon_insensitive,elasticnet,76,False,4,53,-6.20443678458,-5.57135140251,-5.77239900479,-5.62609155311,-5.05968236392,-5.73847244188,-5.9271134245,-5.60770214371,-5.24595547801,-5.71110441778,-6.38185183217,-5.55469862732,-5.00304635323,-5.74881237811,-5.96152709536,-5.60227006723,0.00412114990957,0.00379692153364,0.493237082979,0.0716212521556
"{'loss': 'huber', 'shuffle': True, 'verbose': 12, 'fit_intercept': False, 'l1_ratio': 0.10000000000000001, 'learning_rate': 'invscaling', 'penalty': 'none', 'random_state': 56, 'epsilon': 60.000010000000003, 'alpha': 1.0000000000000001e-05}",0.0406884253025,0.0026108622551,-89499476800.0,-88086641547.8,1.0000000000000001e-05,60.000010000000003,False,0.10000000000000001,invscaling,huber,none,56,True,12,809,-65442241489.0,-59618395164.7,-36214323518.4,-35642498586.7,-28612045171.9,-32360039977.0,-1.07399931802e+11,-99622692701.7,-96690193478.0,-1.07479337087e+11,-1.54505888334e+11,-1.31573829419e+11,-1.24926439355e+11,-1.44071863577e+11,-1.02204751252e+11,-94324475868.9,0.0247718170861,0.000344961236671,40527455774.2,39114945343.5
"{'loss': 'huber', 'shuffle': True, 'verbose': 4, 'fit_intercept': False, 'l1_ratio': 0.10000000000000001, 'learning_rate': 'invscaling', 'penalty': 'none', 'random_state': 56, 'epsilon': 60.000010000000003, 'alpha': 1.0000000000000001e-05}",0.0317093729973,0.0036561191082,-89499476800.0,-88086641547.8,1.0000000000000001e-05,60.000010000000003,False,0.10000000000000001,invscaling,huber,none,56,True,4,809,-65442241489.0,-59618395164.7,-36214323518.4,-35642498586.7,-28612045171.9,-32360039977.0,-1.07399931802e+11,-99622692701.7,-96690193478.0,-1.07479337087e+11,-1.54505888334e+11,-1.31573829419e+11,-1.24926439355e+11,-1.44071863577e+11,-1.02204751252e+11,-94324475868.9,0.00652909751914,0.00168805628022,40527455774.2,39114945343.5
"{'loss': 'huber', 'shuffle': False, 'verbose': 12, 'fit_intercept': False, 'l1_ratio': 0.10000000000000001, 'learning_rate': 'invscaling', 'penalty': 'none', 'random_state': 56, 'epsilon': 60.000010000000003, 'alpha': 1.0000000000000001e-05}",0.0330607891083,0.00288310647011,-51119661743.4,-50530201294.3,1.0000000000000001e-05,60.000010000000003,False,0.10000000000000001,invscaling,huber,none,56,False,12,745,-85202396326.4,-77484677262.8,-45144581726.3,-44464669463.2,-63527396965.1,-71880387193.4,-51814089269.6,-47809636322.3,-670388022.404,-822722529.11,-81730682225.3,-70111145247.5,-79334912008.4,-90228598354.9,-1532847403.54,-1439773981.37,0.00980392383142,0.000623342661414,31797965341.0,31754224043.9
"{'loss': 'huber', 'shuffle': False, 'verbose': 4, 'fit_intercept': False, 'l1_ratio': 0.10000000000000001, 'learning_rate': 'invscaling', 'penalty': 'none', 'random_state': 56, 'epsilon': 60.000010000000003, 'alpha': 1.0000000000000001e-05}",0.0330958366394,0.00283181667328,-51119661743.4,-50530201294.3,1.0000000000000001e-05,60.000010000000003,False,0.10000000000000001,invscaling,huber,none,56,False,4,745,-85202396326.4,-77484677262.8,-45144581726.3,-44464669463.2,-63527396965.1,-71880387193.4,-51814089269.6,-47809636322.3,-670388022.404,-822722529.11,-81730682225.3,-70111145247.5,-79334912008.4,-90228598354.9,-1532847403.54,-1439773981.37,0.0093001988521,0.00162813120215,31797965341.0,31754224043.9
"{'loss': 'huber', 'shuffle': True, 'verbose': 12, 'fit_intercept': False, 'l1_ratio': 0.10000000000000001, 'learning_rate': 'invscaling', 'penalty': 'none', 'random_state': 76, 'epsilon': 60.000010000000003, 'alpha': 1.0000000000000001e-05}",0.0317322611809,0.00325727462769,-67583513021.9,-69123933796.9,1.0000000000000001e-05,60.000010000000003,False,0.10000000000000001,invscaling,huber,none,76,True,12,773,-32639525145.0,-29815798080.9,-81551756155.9,-80158389059.5,-1.16139729961e+11,-1.31655309917e+11,-91116491459.1,-84346519705.0,-79177666941.2,-87825814217.4,-57442739981.3,-48890161388.5,-59927965533.8,-69053024974.7,-22672228997.9,-21246453032.2,0.00514032439548,0.00103008247693,28811004636.9,33279522471.0
"{'loss': 'huber', 'shuffle': True, 'verbose': 4, 'fit_intercept': False, 'l1_ratio': 0.10000000000000001, 'learning_rate': 'invscaling', 'penalty': 'none', 'random_state': 76, 'epsilon': 60.000010000000003, 'alpha': 1.0000000000000001e-05}",0.031977802515,0.00310042500496,-67583513021.9,-69123933796.9,1.0000000000000001e-05,60.000010000000003,False,0.10000000000000001,invscaling,huber,none,76,True,4,773,-32639525145.0,-29815798080.9,-81551756155.9,-80158389059.5,-1.16139729961e+11,-1.31655309917e+11,-91116491459.1,-84346519705.0,-79177666941.2,-87825814217.4,-57442739981.3,-48890161388.5,-59927965533.8,-69053024974.7,-22672228997.9,-21246453032.2,0.00592768452159,0.000948531061172,28811004636.9,33279522471.0
"{'loss': 'huber', 'shuffle': False, 'verbose': 12, 'fit_intercept': False, 'l1_ratio': 0.10000000000000001, 'learning_rate': 'invscaling', 'penalty': 'none', 'random_state': 76, 'epsilon': 60.000010000000003, 'alpha': 1.0000000000000001e-05}",0.032127737999,0.00376725196838,-51119661743.4,-50530201294.3,1.0000000000000001e-05,60.000010000000003,False,0.10000000000000001,invscaling,huber,none,76,False,12,745,-85202396326.4,-77484677262.8,-45144581726.3,-44464669463.2,-63527396965.1,-71880387193.4,-51814089269.6,-47809636322.3,-670388022.404,-822722529.11,-81730682225.3,-70111145247.5,-79334912008.4,-90228598354.9,-1532847403.54,-1439773981.37,0.00645836397549,0.00168283859466,31797965341.0,31754224043.9
"{'loss': 'huber', 'shuffle': False, 'verbose': 4, 'fit_intercept': False, 'l1_ratio': 0.10000000000000001, 'learning_rate': 'invscaling', 'penalty': 'none', 'random_state': 76, 'epsilon': 60.000010000000003, 'alpha': 1.0000000000000001e-05}",0.0293524861336,0.00348874926567,-51119661743.4,-50530201294.3,1.0000000000000001e-05,60.000010000000003,False,0.10000000000000001,invscaling,huber,none,76,False,4,745,-85202396326.4,-77484677262.8,-45144581726.3,-44464669463.2,-63527396965.1,-71880387193.4,-51814089269.6,-47809636322.3,-670388022.404,-822722529.11,-81730682225.3,-70111145247.5,-79334912008.4,-90228598354.9,-1532847403.54,-1439773981.37,0.00464547434781,0.00158741374333,31797965341.0,31754224043.9
"{'loss': 'huber', 'shuffle': True, 'verbose': 12, 'fit_intercept': False, 'l1_ratio': 0.10000000000000001, 'learning_rate': 'invscaling', 'penalty': 'elasticnet', 'random_state': 56, 'epsilon': 60.000010000000003, 'alpha': 1.0000000000000001e-05}",0.0376670360565,0.00266146659851,-1.12336402539e+11,-1.15487628523e+11,1.0000000000000001e-05,60.000010000000003,False,0.10000000000000001,invscaling,huber,elasticnet,56,True,12,831,-77417290766.9,-70581628520.9,-34268551845.6,-33751794820.1,-53438379893.4,-60476272107.9,-2.39955581732e+11,-2.2037670381e+11,-1.96564502108e+11,-2.24236027131e+11,-66852326662.2,-57736340590.2,-1.97488339626e+11,-2.25807520176e+11,-32706247679.4,-30934741026.6,0.0106103493084,0.000747432377855,78918116992.0,84562371605.5
"{'loss': 'huber', 'shuffle': True, 'verbose': 4, 'fit_intercept': False, 'l1_ratio': 0.10000000000000001, 'learning_rate': 'invscaling', 'penalty': 'elasticnet', 'random_state': 56, 'epsilon': 60.000010000000003, 'alpha': 1.0000000000000001e-05}",0.0411154925823,0.00382652878761,-1.12336402539e+11,-1.15487628523e+11,1.0000000000000001e-05,60.000010000000003,False,0.10000000000000001,invscaling,huber,elasticnet,56,True,4,831,-77417290766.9,-70581628520.9,-34268551845.6,-33751794820.1,-53438379893.4,-60476272107.9,-2.39955581732e+11,-2.2037670381e+11,-1.96564502108e+11,-2.24236027131e+11,-66852326662.2,-57736340590.2,-1.97488339626e+11,-2.25807520176e+11,-32706247679.4,-30934741026.6,0.00825942818873,0.00160267847522,78918116992.0,84562371605.5
"{'loss': 'huber', 'shuffle': False, 'verbose': 12, 'fit_intercept': False, 'l1_ratio': 0.10000000000000001, 'learning_rate': 'invscaling', 'penalty': 'elasticnet', 'random_state': 56, 'epsilon': 60.000010000000003, 'alpha': 1.0000000000000001e-05}",0.0362713634968,0.00289639830589,-59017083574.0,-59076877647.5,1.0000000000000001e-05,60.000010000000003,False,0.10000000000000001,invscaling,huber,elasticnet,56,False,12,761,-78524905083.7,-71329984638.0,-123593033.599,-128327417.368,-65952654307.6,-74903051330.4,-98293644794.1,-90709779796.3,-62424901094.8,-71705735797.2,-88390760369.1,-75258598843.3,-74059432269.5,-84570220529.2,-4366777639.6,-4009322828.17,0.00865598262328,0.000678023214217,34509243385.8,33503471389.2
"{'loss': 'huber', 'shuffle': False, 'verbose': 4, 'fit_intercept': False, 'l1_ratio': 0.10000000000000001, 'learning_rate': 'invscaling', 'penalty': 'elasticnet', 'random_state': 56, 'epsilon': 60.000010000000003, 'alpha': 1.0000000000000001e-05}",0.0389724671841,0.00299841165543,-59017083574.0,-59076877647.5,1.0000000000000001e-05,60.000010000000003,False,0.10000000000000001,invscaling,huber,elasticnet,56,False,4,761,-78524905083.7,-71329984638.0,-123593033.599,-128327417.368,-65952654307.6,-74903051330.4,-98293644794.1,-90709779796.3,-62424901094.8,-71705735797.2,-88390760369.1,-75258598843.3,-74059432269.5,-84570220529.2,-4366777639.6,-4009322828.17,0.0179997824705,0.00114909222659,34509243385.8,33503471389.2
"{'loss': 'huber', 'shuffle': True, 'verbose': 12, 'fit_intercept': False, 'l1_ratio': 0.10000000000000001, 'learning_rate': 'invscaling', 'penalty': 'elasticnet', 'random_state': 76, 'epsilon': 60.000010000000003, 'alpha': 1.0000000000000001e-05}",0.0402618646622,0.00350916385651,-63220999084.0,-62561597081.3,1.0000000000000001e-05,60.000010000000003,False,0.10000000000000001,invscaling,huber,elasticnet,76,True,12,769,-59850607119.7,-54507729708.9,-68067608650.0,-66913634302.1,-1.1228735541e+11,-1.27160406798e+11,-88114434744.8,-81266359607.3,-54255094199.7,-59765467302.7,-86174861042.5,-73927873414.4,-9220409433.76,-10642161156.2,-27797622072.1,-26309144360.7,0.00867927295554,0.000969291422408,31305323387.3,33078614881.9
"{'loss': 'huber', 'shuffle': True, 'verbose': 4, 'fit_intercept': False, 'l1_ratio': 0.10000000000000001, 'learning_rate': 'invscaling', 'penalty': 'elasticnet', 'random_state': 76, 'epsilon': 60.000010000000003, 'alpha': 1.0000000000000001e-05}",0.0453828573227,0.00297537446022,-63220999084.0,-62561597081.3,1.0000000000000001e-05,60.000010000000003,False,0.10000000000000001,invscaling,huber,elasticnet,76,True,4,769,-59850607119.7,-54507729708.9,-68067608650.0,-66913634302.1,-1.1228735541e+11,-1.27160406798e+11,-88114434744.8,-81266359607.3,-54255094199.7,-59765467302.7,-86174861042.5,-73927873414.4,-9220409433.76,-10642161156.2,-27797622072.1,-26309144360.7,0.0303871126575,0.0013541347358,31305323387.3,33078614881.9
"{'loss': 'huber', 'shuffle': False, 'verbose': 12, 'fit_intercept': False, 'l1_ratio': 0.10000000000000001, 'learning_rate': 'invscaling', 'penalty': 'elasticnet', 'random_state': 76, 'epsilon': 60.000010000000003, 'alpha': 1.0000000000000001e-05}",0.0355019569397,0.00336211919785,-59017083574.0,-59076877647.5,1.0000000000000001e-05,60.000010000000003,False,0.10000000000000001,invscaling,huber,elasticnet,76,False,12,761,-78524905083.7,-71329984638.0,-123593033.599,-128327417.368,-65952654307.6,-74903051330.4,-98293644794.1,-90709779796.3,-62424901094.8,-71705735797.2,-88390760369.1,-75258598843.3,-74059432269.5,-84570220529.2,-4366777639.6,-4009322828.17,0.00676623042181,0.00173020772189,34509243385.8,33503471389.2
"{'loss': 'huber', 'shuffle': False, 'verbose': 4, 'fit_intercept': False, 'l1_ratio': 0.10000000000000001, 'learning_rate': 'invscaling', 'penalty': 'elasticnet', 'random_state': 76, 'epsilon': 60.000010000000003, 'alpha': 1.0000000000000001e-05}",0.0375678539276,0.00358414649963,-59017083574.0,-59076877647.5,1.0000000000000001e-05,60.000010000000003,False,0.10000000000000001,invscaling,huber,elasticnet,76,False,4,761,-78524905083.7,-71329984638.0,-123593033.599,-128327417.368,-65952654307.6,-74903051330.4,-98293644794.1,-90709779796.3,-62424901094.8,-71705735797.2,-88390760369.1,-75258598843.3,-74059432269.5,-84570220529.2,-4366777639.6,-4009322828.17,0.012313341916,0.00220849343026,34509243385.8,33503471389.2
"{'loss': 'epsilon_insensitive', 'shuffle': True, 'verbose': 12, 'fit_intercept': False, 'l1_ratio': 0.10000000000000001, 'learning_rate': 'invscaling', 'penalty': 'none', 'random_state': 56, 'epsilon': 60.000010000000003, 'alpha': 1.0000000000000001e-05}",0.0316408574581,0.00395968556404,-5.69450154207,-5.64506287896,1.0000000000000001e-05,60.000010000000003,False,0.10000000000000001,invscaling,epsilon_insensitive,none,56,True,12,53,-6.20443678458,-5.57135140251,-5.77239900479,-5.62609155311,-5.05968236392,-5.73847244188,-5.9271134245,-5.60770214371,-5.24595547801,-5.71110441778,-6.38185183217,-5.55469862732,-5.00304635323,-5.74881237811,-5.96152709536,-5.60227006723,0.00892823165671,0.00115357674872,0.493237082979,0.0716212521556
"{'loss': 'epsilon_insensitive', 'shuffle': True, 'verbose': 4, 'fit_intercept': False, 'l1_ratio': 0.10000000000000001, 'learning_rate': 'invscaling', 'penalty': 'none', 'random_state': 56, 'epsilon': 60.000010000000003, 'alpha': 1.0000000000000001e-05}",0.0288437306881,0.004154920578,-5.69450154207,-5.64506287896,1.0000000000000001e-05,60.000010000000003,False,0.10000000000000001,invscaling,epsilon_insensitive,none,56,True,4,53,-6.20443678458,-5.57135140251,-5.77239900479,-5.62609155311,-5.05968236392,-5.73847244188,-5.9271134245,-5.60770214371,-5.24595547801,-5.71110441778,-6.38185183217,-5.55469862732,-5.00304635323,-5.74881237811,-5.96152709536,-5.60227006723,0.00569557133978,0.00152556599169,0.493237082979,0.0716212521556
"{'loss': 'epsilon_insensitive', 'shuffle': False, 'verbose': 12, 'fit_intercept': False, 'l1_ratio': 0.10000000000000001, 'learning_rate': 'invscaling', 'penalty': 'none', 'random_state': 56, 'epsilon': 60.000010000000003, 'alpha': 1.0000000000000001e-05}",0.0286317765713,0.00368446111679,-5.69450154207,-5.64506287896,1.0000000000000001e-05,60.000010000000003,False,0.10000000000000001,invscaling,epsilon_insensitive,none,56,False,12,53,-6.20443678458,-5.57135140251,-5.77239900479,-5.62609155311,-5.05968236392,-5.73847244188,-5.9271134245,-5.60770214371,-5.24595547801,-5.71110441778,-6.38185183217,-5.55469862732,-5.00304635323,-5.74881237811,-5.96152709536,-5.60227006723,0.00522463412285,0.00216015183013,0.493237082979,0.0716212521556
"{'loss': 'epsilon_insensitive', 'shuffle': False, 'verbose': 4, 'fit_intercept': False, 'l1_ratio': 0.10000000000000001, 'learning_rate': 'invscaling', 'penalty': 'none', 'random_state': 56, 'epsilon': 60.000010000000003, 'alpha': 1.0000000000000001e-05}",0.0270909070969,0.00370958447456,-5.69450154207,-5.64506287896,1.0000000000000001e-05,60.000010000000003,False,0.10000000000000001,invscaling,epsilon_insensitive,none,56,False,4,53,-6.20443678458,-5.57135140251,-5.77239900479,-5.62609155311,-5.05968236392,-5.73847244188,-5.9271134245,-5.60770214371,-5.24595547801,-5.71110441778,-6.38185183217,-5.55469862732,-5.00304635323,-5.74881237811,-5.96152709536,-5.60227006723,0.00447282811052,0.00235417719564,0.493237082979,0.0716212521556
"{'loss': 'epsilon_insensitive', 'shuffle': True, 'verbose': 12, 'fit_intercept': False, 'l1_ratio': 0.10000000000000001, 'learning_rate': 'invscaling', 'penalty': 'none', 'random_state': 76, 'epsilon': 60.000010000000003, 'alpha': 1.0000000000000001e-05}",0.0379472672939,0.00267687439919,-5.69450154207,-5.64506287896,1.0000000000000001e-05,60.000010000000003,False,0.10000000000000001,invscaling,epsilon_insensitive,none,76,True,12,53,-6.20443678458,-5.57135140251,-5.77239900479,-5.62609155311,-5.05968236392,-5.73847244188,-5.9271134245,-5.60770214371,-5.24595547801,-5.71110441778,-6.38185183217,-5.55469862732,-5.00304635323,-5.74881237811,-5.96152709536,-5.60227006723,0.0187276629632,0.000217534153459,0.493237082979,0.0716212521556
"{'loss': 'epsilon_insensitive', 'shuffle': True, 'verbose': 4, 'fit_intercept': False, 'l1_ratio': 0.10000000000000001, 'learning_rate': 'invscaling', 'penalty': 'none', 'random_state': 76, 'epsilon': 60.000010000000003, 'alpha': 1.0000000000000001e-05}",0.0330422222614,0.00327640771866,-5.69450154207,-5.64506287896,1.0000000000000001e-05,60.000010000000003,False,0.10000000000000001,invscaling,epsilon_insensitive,none,76,True,4,53,-6.20443678458,-5.57135140251,-5.77239900479,-5.62609155311,-5.05968236392,-5.73847244188,-5.9271134245,-5.60770214371,-5.24595547801,-5.71110441778,-6.38185183217,-5.55469862732,-5.00304635323,-5.74881237811,-5.96152709536,-5.60227006723,0.00844431654799,0.00141296017061,0.493237082979,0.0716212521556
"{'loss': 'epsilon_insensitive', 'shuffle': False, 'verbose': 12, 'fit_intercept': False, 'l1_ratio': 0.10000000000000001, 'learning_rate': 'invscaling', 'penalty': 'none', 'random_state': 76, 'epsilon': 60.000010000000003, 'alpha': 1.0000000000000001e-05}",0.0308003723621,0.00327238440514,-5.69450154207,-5.64506287896,1.0000000000000001e-05,60.000010000000003,False,0.10000000000000001,invscaling,epsilon_insensitive,none,76,False,12,53,-6.20443678458,-5.57135140251,-5.77239900479,-5.62609155311,-5.05968236392,-5.73847244188,-5.9271134245,-5.60770214371,-5.24595547801,-5.71110441778,-6.38185183217,-5.55469862732,-5.00304635323,-5.74881237811,-5.96152709536,-5.60227006723,0.00727434630684,0.00101291181376,0.493237082979,0.0716212521556
"{'loss': 'epsilon_insensitive', 'shuffle': False, 'verbose': 4, 'fit_intercept': False, 'l1_ratio': 0.10000000000000001, 'learning_rate': 'invscaling', 'penalty': 'none', 'random_state': 76, 'epsilon': 60.000010000000003, 'alpha': 1.0000000000000001e-05}",0.03028896451,0.00269123911858,-5.69450154207,-5.64506287896,1.0000000000000001e-05,60.000010000000003,False,0.10000000000000001,invscaling,epsilon_insensitive,none,76,False,4,53,-6.20443678458,-5.57135140251,-5.77239900479,-5.62609155311,-5.05968236392,-5.73847244188,-5.9271134245,-5.60770214371,-5.24595547801,-5.71110441778,-6.38185183217,-5.55469862732,-5.00304635323,-5.74881237811,-5.96152709536,-5.60227006723,0.0145889245415,0.000567529918012,0.493237082979,0.0716212521556
