params,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_max_depth,param_max_features,param_max_leaf_nodes,param_min_samples_leaf,param_min_samples_split,param_min_weight_fraction_leaf,param_n_estimators,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,split5_test_score,split5_train_score,split6_test_score,split6_train_score,split7_test_score,split7_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
"{'max_leaf_nodes': 5, 'min_samples_leaf': 41, 'n_estimators': 450, 'min_samples_split': 182, 'min_weight_fraction_leaf': 0.10000000000000001, 'max_features': 'sqrt', 'max_depth': 2}",1.4620616138,0.296489566565,0.047906944825,0.0753877667377,2,sqrt,5,41,182,0.10000000000000001,450,21,0.0608545163022,0.0723616600786,0.0432295679088,0.0752889290648,0.0430948431676,0.0781752918634,0.0506133119865,0.0747114435655,0.0618183830983,0.0742979683055,0.0662946871465,0.0735254053443,-0.00470844604783,0.0835509533516,0.0618654104113,0.0711904823279,0.0296204667267,0.00649584614777,0.0215193757258,0.00364529941243
"{'max_leaf_nodes': 5, 'min_samples_leaf': 41, 'n_estimators': 490, 'min_samples_split': 182, 'min_weight_fraction_leaf': 0.10000000000000001, 'max_features': 'sqrt', 'max_depth': 2}",1.57986041903,0.337088227272,0.0481337983147,0.0754122516973,2,sqrt,5,41,182,0.10000000000000001,490,17,0.0607913752804,0.0724184642226,0.044097613938,0.0753087552843,0.0434739651365,0.0783054932066,0.0506960391264,0.0747147915417,0.0617449662111,0.0742045137866,0.0664684998121,0.0734598009975,-0.00456301407531,0.0837091923439,0.0621676261658,0.0711770021954,0.0310650473129,0.0183533382465,0.0214763081652,0.00370604285398
"{'max_leaf_nodes': 5, 'min_samples_leaf': 41, 'n_estimators': 450, 'min_samples_split': 182, 'min_weight_fraction_leaf': 0.20000000000000001, 'max_features': 'sqrt', 'max_depth': 2}",1.46601572633,0.311490744352,0.044119888521,0.0608247722117,2,sqrt,5,41,182,0.20000000000000001,450,113,0.0516376857562,0.0582809843008,0.0441545867092,0.0605618128729,0.0402475232974,0.0630045430361,0.0465321465508,0.0609361092128,0.057996299919,0.0596102714631,0.064924084068,0.0590502257195,-0.00277216430922,0.0683093964513,0.0500340567539,0.0568448346375,0.0252000936413,0.0331194640094,0.0191345110852,0.00331261474799
"{'max_leaf_nodes': 5, 'min_samples_leaf': 41, 'n_estimators': 490, 'min_samples_split': 182, 'min_weight_fraction_leaf': 0.20000000000000001, 'max_features': 'sqrt', 'max_depth': 2}",1.57744562626,0.326099872589,0.0442385114352,0.0608629389254,2,sqrt,5,41,182,0.20000000000000001,490,97,0.0516701618719,0.0581930505429,0.0441096926797,0.0604369903116,0.0402978651722,0.063179377754,0.0468494223425,0.060961019481,0.0580506008437,0.0595916348417,0.0649855303741,0.058995224061,-0.00227853511634,0.0685869716964,0.0500196738931,0.0569592427145,0.0169125749793,0.00785518432309,0.0190022571344,0.00340384606145
"{'max_leaf_nodes': 5, 'min_samples_leaf': 53, 'n_estimators': 450, 'min_samples_split': 202, 'min_weight_fraction_leaf': 0.10000000000000001, 'max_features': 'sqrt', 'max_depth': 2}",1.47267663479,0.308824211359,0.0477761659434,0.075019455962,2,sqrt,5,53,202,0.10000000000000001,450,29,0.0609394936795,0.0718214781539,0.0433381082949,0.0750063567396,0.0433075319944,0.0776751151901,0.0499284950472,0.0744937829423,0.0611600062339,0.0738703470381,0.0663580176552,0.0731251747226,-0.00476115711312,0.0832463722427,0.0617459942814,0.0709170206669,0.024112664743,0.0245404545256,0.0214684124636,0.00365679113573
"{'max_leaf_nodes': 5, 'min_samples_leaf': 53, 'n_estimators': 490, 'min_samples_split': 202, 'min_weight_fraction_leaf': 0.10000000000000001, 'max_features': 'sqrt', 'max_depth': 2}",1.59920799732,0.330137044191,0.0478906894945,0.0750140441916,2,sqrt,5,53,202,0.10000000000000001,490,25,0.0607419790689,0.0718260675778,0.0438397249246,0.0749640381784,0.0435879868132,0.0777037314773,0.0499068005812,0.0744079335992,0.0609970551646,0.0738354930645,0.0663576378668,0.0730503948328,-0.00455743009922,0.0834440125394,0.0620603694379,0.0708806822638,0.0214089985448,0.0044169007006,0.0213844248365,0.00372762377346
"{'max_leaf_nodes': 5, 'min_samples_leaf': 53, 'n_estimators': 450, 'min_samples_split': 202, 'min_weight_fraction_leaf': 0.20000000000000001, 'max_features': 'sqrt', 'max_depth': 2}",1.46169385314,0.305606752634,0.0442430160384,0.0609004668941,2,sqrt,5,53,202,0.20000000000000001,450,81,0.0517077395681,0.0581352761333,0.0442593413733,0.0606841908847,0.0403208805084,0.063032501103,0.0465836361685,0.0610698819146,0.0581017256778,0.0594220517965,0.065251802293,0.059351496929,-0.00263199829597,0.0685275633477,0.0501461415697,0.0569807730438,0.0224856785403,0.0047311444202,0.0191528018026,0.00336134173211
"{'max_leaf_nodes': 5, 'min_samples_leaf': 53, 'n_estimators': 490, 'min_samples_split': 202, 'min_weight_fraction_leaf': 0.20000000000000001, 'max_features': 'sqrt', 'max_depth': 2}",1.58743548393,0.333056926727,0.0442842569183,0.0608865329194,2,sqrt,5,53,202,0.20000000000000001,490,65,0.0516531650214,0.0580347060188,0.0440899322258,0.0604665865032,0.0402682812259,0.0630128013777,0.0468716482963,0.0610692834862,0.0580128595877,0.0593916672815,0.0651796777311,0.0592584330128,-0.00217571678973,0.0687605857129,0.050171343613,0.0570981999622,0.0223427409163,0.00506858886586,0.0190002811974,0.00342967187863
"{'max_leaf_nodes': 5, 'min_samples_leaf': 53, 'n_estimators': 450, 'min_samples_split': 182, 'min_weight_fraction_leaf': 0.10000000000000001, 'max_features': 'sqrt', 'max_depth': 2}",1.45681214333,0.304674118757,0.047906944825,0.0753877667377,2,sqrt,5,53,182,0.10000000000000001,450,21,0.0608545163022,0.0723616600786,0.0432295679088,0.0752889290648,0.0430948431676,0.0781752918634,0.0506133119865,0.0747114435655,0.0618183830983,0.0742979683055,0.0662946871465,0.0735254053443,-0.00470844604783,0.0835509533516,0.0618654104113,0.0711904823279,0.0225659290497,0.00569654584174,0.0215193757258,0.00364529941243
"{'max_leaf_nodes': 5, 'min_samples_leaf': 53, 'n_estimators': 490, 'min_samples_split': 182, 'min_weight_fraction_leaf': 0.10000000000000001, 'max_features': 'sqrt', 'max_depth': 2}",1.58505168557,0.329751491547,0.0481337983147,0.0754122516973,2,sqrt,5,53,182,0.10000000000000001,490,17,0.0607913752804,0.0724184642226,0.044097613938,0.0753087552843,0.0434739651365,0.0783054932066,0.0506960391264,0.0747147915417,0.0617449662111,0.0742045137866,0.0664684998121,0.0734598009975,-0.00456301407531,0.0837091923439,0.0621676261658,0.0711770021954,0.0291006667539,0.00907664159186,0.0214763081652,0.00370604285398
"{'max_leaf_nodes': 5, 'min_samples_leaf': 53, 'n_estimators': 450, 'min_samples_split': 182, 'min_weight_fraction_leaf': 0.20000000000000001, 'max_features': 'sqrt', 'max_depth': 2}",1.45551025867,0.301751375198,0.044119888521,0.0608247722117,2,sqrt,5,53,182,0.20000000000000001,450,113,0.0516376857562,0.0582809843008,0.0441545867092,0.0605618128729,0.0402475232974,0.0630045430361,0.0465321465508,0.0609361092128,0.057996299919,0.0596102714631,0.064924084068,0.0590502257195,-0.00277216430922,0.0683093964513,0.0500340567539,0.0568448346375,0.0232083484332,0.00648257330564,0.0191345110852,0.00331261474799
"{'max_leaf_nodes': 5, 'min_samples_leaf': 53, 'n_estimators': 490, 'min_samples_split': 182, 'min_weight_fraction_leaf': 0.20000000000000001, 'max_features': 'sqrt', 'max_depth': 2}",1.57167580724,0.324128240347,0.0442385114352,0.0608629389254,2,sqrt,5,53,182,0.20000000000000001,490,97,0.0516701618719,0.0581930505429,0.0441096926797,0.0604369903116,0.0402978651722,0.063179377754,0.0468494223425,0.060961019481,0.0580506008437,0.0595916348417,0.0649855303741,0.058995224061,-0.00227853511634,0.0685869716964,0.0500196738931,0.0569592427145,0.0216468120571,0.0118670551111,0.0190022571344,0.00340384606145
"{'max_leaf_nodes': 4, 'min_samples_leaf': 41, 'n_estimators': 450, 'min_samples_split': 202, 'min_weight_fraction_leaf': 0.10000000000000001, 'max_features': 'log2', 'max_depth': 2}",1.45484381914,0.299976617098,0.0452994161972,0.0695726982039,2,log2,4,41,202,0.10000000000000001,450,57,0.0567896970713,0.0667140271813,0.041751652565,0.0696097412079,0.041243963759,0.0718895345464,0.0483124205718,0.0688199983059,0.0594937735755,0.0684006199417,0.0629057660318,0.0676668774476,-0.00693450048278,0.0779584115563,0.058638080223,0.0655223754443,0.0176152324968,0.00750831705601,0.0211478255738,0.00363728750355
"{'max_leaf_nodes': 4, 'min_samples_leaf': 41, 'n_estimators': 490, 'min_samples_split': 202, 'min_weight_fraction_leaf': 0.10000000000000001, 'max_features': 'log2', 'max_depth': 2}",1.59188127518,0.326389610767,0.0454026893984,0.0696355925948,2,log2,4,41,202,0.10000000000000001,490,41,0.0567818463713,0.0667597303544,0.0423040941549,0.0696314982434,0.0415975774782,0.0720547635649,0.0481585062911,0.0688109999743,0.0592875021703,0.0683912633799,0.062733493404,0.0675970905071,-0.00670736765013,0.07818981648,0.0588726625479,0.0656495782546,0.0301673094649,0.0120441259357,0.0210390852486,0.00370084186564
"{'max_leaf_nodes': 4, 'min_samples_leaf': 41, 'n_estimators': 450, 'min_samples_split': 202, 'min_weight_fraction_leaf': 0.20000000000000001, 'max_features': 'log2', 'max_depth': 2}",1.45321249962,0.300475388765,0.0442430160384,0.0609004668941,2,log2,4,41,202,0.20000000000000001,450,81,0.0517077395681,0.0581352761333,0.0442593413733,0.0606841908847,0.0403208805084,0.063032501103,0.0465836361685,0.0610698819146,0.0581017256778,0.0594220517965,0.065251802293,0.059351496929,-0.00263199829597,0.0685275633477,0.0501461415697,0.0569807730438,0.03215374522,0.00929950182172,0.0191528018026,0.00336134173211
"{'max_leaf_nodes': 4, 'min_samples_leaf': 41, 'n_estimators': 490, 'min_samples_split': 202, 'min_weight_fraction_leaf': 0.20000000000000001, 'max_features': 'log2', 'max_depth': 2}",1.58133271337,0.330090731382,0.0442842569183,0.0608865329194,2,log2,4,41,202,0.20000000000000001,490,65,0.0516531650214,0.0580347060188,0.0440899322258,0.0604665865032,0.0402682812259,0.0630128013777,0.0468716482963,0.0610692834862,0.0580128595877,0.0593916672815,0.0651796777311,0.0592584330128,-0.00217571678973,0.0687605857129,0.050171343613,0.0570981999622,0.020415067297,0.00896580888068,0.0190002811974,0.00342967187863
"{'max_leaf_nodes': 4, 'min_samples_leaf': 41, 'n_estimators': 450, 'min_samples_split': 182, 'min_weight_fraction_leaf': 0.10000000000000001, 'max_features': 'log2', 'max_depth': 2}",1.46734634042,0.304859280586,0.0453219175176,0.0697366511342,2,log2,4,41,182,0.10000000000000001,450,49,0.056311653925,0.0669166774356,0.0415622392572,0.0696459458107,0.0409622295249,0.0721727379345,0.0491334384009,0.0689177881647,0.0599412911731,0.0687841985437,0.0630149584244,0.0678136570222,-0.00686709223388,0.0780150810552,0.058320670385,0.0656271231068,0.0303454165037,0.00655953578639,0.021147940821,0.00361578534751
"{'max_leaf_nodes': 4, 'min_samples_leaf': 41, 'n_estimators': 490, 'min_samples_split': 182, 'min_weight_fraction_leaf': 0.10000000000000001, 'max_features': 'log2', 'max_depth': 2}",1.58324575424,0.330582916737,0.0454735045908,0.0697951019422,2,log2,4,41,182,0.10000000000000001,490,33,0.0563124863115,0.0669793494018,0.0422628150284,0.0696779368015,0.0413689982422,0.0723648704686,0.0489395563882,0.0689532979325,0.0598629636214,0.068668006319,0.0629491017838,0.0677490367606,-0.00668449617678,0.0782232220256,0.058581360805,0.0657450958283,0.028394215801,0.00753281599786,0.0210693982395,0.00367673461175
"{'max_leaf_nodes': 4, 'min_samples_leaf': 41, 'n_estimators': 450, 'min_samples_split': 182, 'min_weight_fraction_leaf': 0.20000000000000001, 'max_features': 'log2', 'max_depth': 2}",1.46369826794,0.303948491812,0.044119888521,0.0608247722117,2,log2,4,41,182,0.20000000000000001,450,113,0.0516376857562,0.0582809843008,0.0441545867092,0.0605618128729,0.0402475232974,0.0630045430361,0.0465321465508,0.0609361092128,0.057996299919,0.0596102714631,0.064924084068,0.0590502257195,-0.00277216430922,0.0683093964513,0.0500340567539,0.0568448346375,0.0254563651374,0.00847927670085,0.0191345110852,0.00331261474799
"{'max_leaf_nodes': 4, 'min_samples_leaf': 41, 'n_estimators': 490, 'min_samples_split': 182, 'min_weight_fraction_leaf': 0.20000000000000001, 'max_features': 'log2', 'max_depth': 2}",1.57246249914,0.343941867352,0.0442385114352,0.0608629389254,2,log2,4,41,182,0.20000000000000001,490,97,0.0516701618719,0.0581930505429,0.0441096926797,0.0604369903116,0.0402978651722,0.063179377754,0.0468494223425,0.060961019481,0.0580506008437,0.0595916348417,0.0649855303741,0.058995224061,-0.00227853511634,0.0685869716964,0.0500196738931,0.0569592427145,0.0160851047743,0.0217716959261,0.0190022571344,0.00340384606145
"{'max_leaf_nodes': 4, 'min_samples_leaf': 53, 'n_estimators': 450, 'min_samples_split': 202, 'min_weight_fraction_leaf': 0.10000000000000001, 'max_features': 'log2', 'max_depth': 2}",1.44423422217,0.300690770149,0.0452994161972,0.0695726982039,2,log2,4,53,202,0.10000000000000001,450,57,0.0567896970713,0.0667140271813,0.041751652565,0.0696097412079,0.041243963759,0.0718895345464,0.0483124205718,0.0688199983059,0.0594937735755,0.0684006199417,0.0629057660318,0.0676668774476,-0.00693450048278,0.0779584115563,0.058638080223,0.0655223754443,0.0158300788746,0.00417144766675,0.0211478255738,0.00363728750355
"{'max_leaf_nodes': 4, 'min_samples_leaf': 53, 'n_estimators': 490, 'min_samples_split': 202, 'min_weight_fraction_leaf': 0.10000000000000001, 'max_features': 'log2', 'max_depth': 2}",1.59720367193,0.334487944841,0.0454026893984,0.0696355925948,2,log2,4,53,202,0.10000000000000001,490,41,0.0567818463713,0.0667597303544,0.0423040941549,0.0696314982434,0.0415975774782,0.0720547635649,0.0481585062911,0.0688109999743,0.0592875021703,0.0683912633799,0.062733493404,0.0675970905071,-0.00670736765013,0.07818981648,0.0588726625479,0.0656495782546,0.0248456724126,0.0128127913151,0.0210390852486,0.00370084186564
"{'max_leaf_nodes': 4, 'min_samples_leaf': 53, 'n_estimators': 450, 'min_samples_split': 202, 'min_weight_fraction_leaf': 0.20000000000000001, 'max_features': 'log2', 'max_depth': 2}",1.70080217719,0.31726962328,0.0442430160384,0.0609004668941,2,log2,4,53,202,0.20000000000000001,450,81,0.0517077395681,0.0581352761333,0.0442593413733,0.0606841908847,0.0403208805084,0.063032501103,0.0465836361685,0.0610698819146,0.0581017256778,0.0594220517965,0.065251802293,0.059351496929,-0.00263199829597,0.0685275633477,0.0501461415697,0.0569807730438,0.324369111771,0.0425276840016,0.0191528018026,0.00336134173211
"{'max_leaf_nodes': 4, 'min_samples_leaf': 53, 'n_estimators': 490, 'min_samples_split': 202, 'min_weight_fraction_leaf': 0.20000000000000001, 'max_features': 'log2', 'max_depth': 2}",2.29542940855,0.421452343464,0.0442842569183,0.0608865329194,2,log2,4,53,202,0.20000000000000001,490,65,0.0516531650214,0.0580347060188,0.0440899322258,0.0604665865032,0.0402682812259,0.0630128013777,0.0468716482963,0.0610692834862,0.0580128595877,0.0593916672815,0.0651796777311,0.0592584330128,-0.00217571678973,0.0687605857129,0.050171343613,0.0570981999622,0.725872916867,0.154015151743,0.0190002811974,0.00342967187863
"{'max_leaf_nodes': 4, 'min_samples_leaf': 53, 'n_estimators': 450, 'min_samples_split': 182, 'min_weight_fraction_leaf': 0.10000000000000001, 'max_features': 'log2', 'max_depth': 2}",1.92655548453,0.364980757236,0.0453219175176,0.0697366511342,2,log2,4,53,182,0.10000000000000001,450,49,0.056311653925,0.0669166774356,0.0415622392572,0.0696459458107,0.0409622295249,0.0721727379345,0.0491334384009,0.0689177881647,0.0599412911731,0.0687841985437,0.0630149584244,0.0678136570222,-0.00686709223388,0.0780150810552,0.058320670385,0.0656271231068,0.515728828032,0.0728786521478,0.021147940821,0.00361578534751
"{'max_leaf_nodes': 4, 'min_samples_leaf': 53, 'n_estimators': 490, 'min_samples_split': 182, 'min_weight_fraction_leaf': 0.10000000000000001, 'max_features': 'log2', 'max_depth': 2}",1.72165516019,0.340639263391,0.0454735045908,0.0697951019422,2,log2,4,53,182,0.10000000000000001,490,33,0.0563124863115,0.0669793494018,0.0422628150284,0.0696779368015,0.0413689982422,0.0723648704686,0.0489395563882,0.0689532979325,0.0598629636214,0.068668006319,0.0629491017838,0.0677490367606,-0.00668449617678,0.0782232220256,0.058581360805,0.0657450958283,0.0318484018518,0.0179703911664,0.0210693982395,0.00367673461175
"{'max_leaf_nodes': 4, 'min_samples_leaf': 53, 'n_estimators': 450, 'min_samples_split': 182, 'min_weight_fraction_leaf': 0.20000000000000001, 'max_features': 'log2', 'max_depth': 2}",1.53710070252,0.301181674004,0.044119888521,0.0608247722117,2,log2,4,53,182,0.20000000000000001,450,113,0.0516376857562,0.0582809843008,0.0441545867092,0.0605618128729,0.0402475232974,0.0630045430361,0.0465321465508,0.0609361092128,0.057996299919,0.0596102714631,0.064924084068,0.0590502257195,-0.00277216430922,0.0683093964513,0.0500340567539,0.0568448346375,0.0457852832669,0.0171843408243,0.0191345110852,0.00331261474799
"{'max_leaf_nodes': 4, 'min_samples_leaf': 53, 'n_estimators': 490, 'min_samples_split': 182, 'min_weight_fraction_leaf': 0.20000000000000001, 'max_features': 'log2', 'max_depth': 2}",1.61958038807,0.330904006958,0.0442385114352,0.0608629389254,2,log2,4,53,182,0.20000000000000001,490,97,0.0516701618719,0.0581930505429,0.0441096926797,0.0604369903116,0.0402978651722,0.063179377754,0.0468494223425,0.060961019481,0.0580506008437,0.0595916348417,0.0649855303741,0.058995224061,-0.00227853511634,0.0685869716964,0.0500196738931,0.0569592427145,0.0302994162024,0.0366275748141,0.0190022571344,0.00340384606145
"{'max_leaf_nodes': 5, 'min_samples_leaf': 41, 'n_estimators': 450, 'min_samples_split': 202, 'min_weight_fraction_leaf': 0.10000000000000001, 'max_features': 'log2', 'max_depth': 2}",1.47368517518,0.292587339878,0.0477761659434,0.075019455962,2,log2,5,41,202,0.10000000000000001,450,29,0.0609394936795,0.0718214781539,0.0433381082949,0.0750063567396,0.0433075319944,0.0776751151901,0.0499284950472,0.0744937829423,0.0611600062339,0.0738703470381,0.0663580176552,0.0731251747226,-0.00476115711312,0.0832463722427,0.0617459942814,0.0709170206669,0.0494176243779,0.0145091944968,0.0214684124636,0.00365679113573
"{'max_leaf_nodes': 5, 'min_samples_leaf': 41, 'n_estimators': 490, 'min_samples_split': 202, 'min_weight_fraction_leaf': 0.10000000000000001, 'max_features': 'log2', 'max_depth': 2}",1.61834651232,0.315237879753,0.0478906894945,0.0750140441916,2,log2,5,41,202,0.10000000000000001,490,25,0.0607419790689,0.0718260675778,0.0438397249246,0.0749640381784,0.0435879868132,0.0777037314773,0.0499068005812,0.0744079335992,0.0609970551646,0.0738354930645,0.0663576378668,0.0730503948328,-0.00455743009922,0.0834440125394,0.0620603694379,0.0708806822638,0.0452333064029,0.0227964089869,0.0213844248365,0.00372762377346
"{'max_leaf_nodes': 5, 'min_samples_leaf': 41, 'n_estimators': 450, 'min_samples_split': 202, 'min_weight_fraction_leaf': 0.20000000000000001, 'max_features': 'log2', 'max_depth': 2}",1.44070762396,0.289813190699,0.0442430160384,0.0609004668941,2,log2,5,41,202,0.20000000000000001,450,81,0.0517077395681,0.0581352761333,0.0442593413733,0.0606841908847,0.0403208805084,0.063032501103,0.0465836361685,0.0610698819146,0.0581017256778,0.0594220517965,0.065251802293,0.059351496929,-0.00263199829597,0.0685275633477,0.0501461415697,0.0569807730438,0.0297339730381,0.0214417889942,0.0191528018026,0.00336134173211
"{'max_leaf_nodes': 5, 'min_samples_leaf': 41, 'n_estimators': 490, 'min_samples_split': 202, 'min_weight_fraction_leaf': 0.20000000000000001, 'max_features': 'log2', 'max_depth': 2}",1.60589122772,0.311792433262,0.0442842569183,0.0608865329194,2,log2,5,41,202,0.20000000000000001,490,65,0.0516531650214,0.0580347060188,0.0440899322258,0.0604665865032,0.0402682812259,0.0630128013777,0.0468716482963,0.0610692834862,0.0580128595877,0.0593916672815,0.0651796777311,0.0592584330128,-0.00217571678973,0.0687605857129,0.050171343613,0.0570981999622,0.0258084246918,0.0138979964242,0.0190002811974,0.00342967187863
"{'max_leaf_nodes': 5, 'min_samples_leaf': 41, 'n_estimators': 450, 'min_samples_split': 182, 'min_weight_fraction_leaf': 0.10000000000000001, 'max_features': 'log2', 'max_depth': 2}",1.49635192752,0.290269702673,0.047906944825,0.0753877667377,2,log2,5,41,182,0.10000000000000001,450,21,0.0608545163022,0.0723616600786,0.0432295679088,0.0752889290648,0.0430948431676,0.0781752918634,0.0506133119865,0.0747114435655,0.0618183830983,0.0742979683055,0.0662946871465,0.0735254053443,-0.00470844604783,0.0835509533516,0.0618654104113,0.0711904823279,0.0393777749339,0.00731790329765,0.0215193757258,0.00364529941243
"{'max_leaf_nodes': 5, 'min_samples_leaf': 41, 'n_estimators': 490, 'min_samples_split': 182, 'min_weight_fraction_leaf': 0.10000000000000001, 'max_features': 'log2', 'max_depth': 2}",1.61251652241,0.327323704958,0.0481337983147,0.0754122516973,2,log2,5,41,182,0.10000000000000001,490,17,0.0607913752804,0.0724184642226,0.044097613938,0.0753087552843,0.0434739651365,0.0783054932066,0.0506960391264,0.0747147915417,0.0617449662111,0.0742045137866,0.0664684998121,0.0734598009975,-0.00456301407531,0.0837091923439,0.0621676261658,0.0711770021954,0.0348206705624,0.0156870801516,0.0214763081652,0.00370604285398
"{'max_leaf_nodes': 5, 'min_samples_leaf': 41, 'n_estimators': 450, 'min_samples_split': 182, 'min_weight_fraction_leaf': 0.20000000000000001, 'max_features': 'log2', 'max_depth': 2}",1.51133212447,0.300563365221,0.044119888521,0.0608247722117,2,log2,5,41,182,0.20000000000000001,450,113,0.0516376857562,0.0582809843008,0.0441545867092,0.0605618128729,0.0402475232974,0.0630045430361,0.0465321465508,0.0609361092128,0.057996299919,0.0596102714631,0.064924084068,0.0590502257195,-0.00277216430922,0.0683093964513,0.0500340567539,0.0568448346375,0.0544536067536,0.0142677662284,0.0191345110852,0.00331261474799
"{'max_leaf_nodes': 5, 'min_samples_leaf': 41, 'n_estimators': 490, 'min_samples_split': 182, 'min_weight_fraction_leaf': 0.20000000000000001, 'max_features': 'log2', 'max_depth': 2}",1.76776486635,0.328692555428,0.0442385114352,0.0608629389254,2,log2,5,41,182,0.20000000000000001,490,97,0.0516701618719,0.0581930505429,0.0441096926797,0.0604369903116,0.0402978651722,0.063179377754,0.0468494223425,0.060961019481,0.0580506008437,0.0595916348417,0.0649855303741,0.058995224061,-0.00227853511634,0.0685869716964,0.0500196738931,0.0569592427145,0.105679313466,0.00618004014193,0.0190022571344,0.00340384606145
"{'max_leaf_nodes': 5, 'min_samples_leaf': 53, 'n_estimators': 450, 'min_samples_split': 202, 'min_weight_fraction_leaf': 0.10000000000000001, 'max_features': 'log2', 'max_depth': 2}",1.52682670951,0.311914801598,0.0477761659434,0.075019455962,2,log2,5,53,202,0.10000000000000001,450,29,0.0609394936795,0.0718214781539,0.0433381082949,0.0750063567396,0.0433075319944,0.0776751151901,0.0499284950472,0.0744937829423,0.0611600062339,0.0738703470381,0.0663580176552,0.0731251747226,-0.00476115711312,0.0832463722427,0.0617459942814,0.0709170206669,0.0629257399778,0.0388495747802,0.0214684124636,0.00365679113573
"{'max_leaf_nodes': 5, 'min_samples_leaf': 53, 'n_estimators': 490, 'min_samples_split': 202, 'min_weight_fraction_leaf': 0.10000000000000001, 'max_features': 'log2', 'max_depth': 2}",1.61440318823,0.310502320528,0.0478906894945,0.0750140441916,2,log2,5,53,202,0.10000000000000001,490,25,0.0607419790689,0.0718260675778,0.0438397249246,0.0749640381784,0.0435879868132,0.0777037314773,0.0499068005812,0.0744079335992,0.0609970551646,0.0738354930645,0.0663576378668,0.0730503948328,-0.00455743009922,0.0834440125394,0.0620603694379,0.0708806822638,0.0429745948452,0.00630540532081,0.0213844248365,0.00372762377346
"{'max_leaf_nodes': 5, 'min_samples_leaf': 53, 'n_estimators': 450, 'min_samples_split': 202, 'min_weight_fraction_leaf': 0.20000000000000001, 'max_features': 'log2', 'max_depth': 2}",1.44861570001,0.286566972733,0.0442430160384,0.0609004668941,2,log2,5,53,202,0.20000000000000001,450,81,0.0517077395681,0.0581352761333,0.0442593413733,0.0606841908847,0.0403208805084,0.063032501103,0.0465836361685,0.0610698819146,0.0581017256778,0.0594220517965,0.065251802293,0.059351496929,-0.00263199829597,0.0685275633477,0.0501461415697,0.0569807730438,0.0337334627318,0.00755145950383,0.0191528018026,0.00336134173211
"{'max_leaf_nodes': 5, 'min_samples_leaf': 53, 'n_estimators': 490, 'min_samples_split': 202, 'min_weight_fraction_leaf': 0.20000000000000001, 'max_features': 'log2', 'max_depth': 2}",1.5943775177,0.320844978094,0.0442842569183,0.0608865329194,2,log2,5,53,202,0.20000000000000001,490,65,0.0516531650214,0.0580347060188,0.0440899322258,0.0604665865032,0.0402682812259,0.0630128013777,0.0468716482963,0.0610692834862,0.0580128595877,0.0593916672815,0.0651796777311,0.0592584330128,-0.00217571678973,0.0687605857129,0.050171343613,0.0570981999622,0.030443445711,0.0155774881661,0.0190002811974,0.00342967187863
"{'max_leaf_nodes': 5, 'min_samples_leaf': 53, 'n_estimators': 450, 'min_samples_split': 182, 'min_weight_fraction_leaf': 0.10000000000000001, 'max_features': 'log2', 'max_depth': 2}",1.47210606933,0.290663540363,0.047906944825,0.0753877667377,2,log2,5,53,182,0.10000000000000001,450,21,0.0608545163022,0.0723616600786,0.0432295679088,0.0752889290648,0.0430948431676,0.0781752918634,0.0506133119865,0.0747114435655,0.0618183830983,0.0742979683055,0.0662946871465,0.0735254053443,-0.00470844604783,0.0835509533516,0.0618654104113,0.0711904823279,0.0291569156191,0.0108644661257,0.0215193757258,0.00364529941243
"{'max_leaf_nodes': 5, 'min_samples_leaf': 53, 'n_estimators': 490, 'min_samples_split': 182, 'min_weight_fraction_leaf': 0.10000000000000001, 'max_features': 'log2', 'max_depth': 2}",1.59160158038,0.313473820686,0.0481337983147,0.0754122516973,2,log2,5,53,182,0.10000000000000001,490,17,0.0607913752804,0.0724184642226,0.044097613938,0.0753087552843,0.0434739651365,0.0783054932066,0.0506960391264,0.0747147915417,0.0617449662111,0.0742045137866,0.0664684998121,0.0734598009975,-0.00456301407531,0.0837091923439,0.0621676261658,0.0711770021954,0.0293680868607,0.0130772962565,0.0214763081652,0.00370604285398
"{'max_leaf_nodes': 5, 'min_samples_leaf': 53, 'n_estimators': 450, 'min_samples_split': 182, 'min_weight_fraction_leaf': 0.20000000000000001, 'max_features': 'log2', 'max_depth': 2}",1.44375517964,0.282165318727,0.044119888521,0.0608247722117,2,log2,5,53,182,0.20000000000000001,450,113,0.0516376857562,0.0582809843008,0.0441545867092,0.0605618128729,0.0402475232974,0.0630045430361,0.0465321465508,0.0609361092128,0.057996299919,0.0596102714631,0.064924084068,0.0590502257195,-0.00277216430922,0.0683093964513,0.0500340567539,0.0568448346375,0.0184164600138,0.00687242964448,0.0191345110852,0.00331261474799
