params,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_alpha,param_epsilon,param_fit_intercept,param_l1_ratio,param_learning_rate,param_loss,param_penalty,param_shuffle,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,split5_test_score,split5_train_score,split6_test_score,split6_train_score,split7_test_score,split7_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
"{'loss': 'epsilon_insensitive', 'shuffle': False, 'fit_intercept': False, 'l1_ratio': 0.0, 'learning_rate': 'invscaling', 'penalty': 'elasticnet', 'epsilon': 1.0000000000000001e-05, 'alpha': 10.00001}",0.00728863477707,0.00155964493752,-30635094.8267,-28464010.4646,10.00001,1.0000000000000001e-05,False,0.0,invscaling,epsilon_insensitive,elasticnet,False,162,-46240615.0212,-26099635.4145,-32645496.1582,-27039916.3307,-22101786.6318,-28635202.2494,-23556467.9047,-28317220.7623,-20721492.9104,-28983957.8721,-24859802.9746,-28001263.8232,-33107897.5517,-27719173.0379,-41847199.4608,-32915714.2267,0.00202865167319,0.000854013735736,8901950.80079,1888322.54468
"{'loss': 'huber', 'shuffle': True, 'fit_intercept': False, 'l1_ratio': 0.0, 'learning_rate': 'constant', 'penalty': 'l2', 'epsilon': 1.0000000000000001e-05, 'alpha': 10.00001}",0.00497415661812,0.000983238220215,-1.05036921621,-0.810211681564,10.00001,1.0000000000000001e-05,False,0.0,constant,huber,l2,True,42,-4.27896929106,-2.37952232648,-1.87244669603,-1.32373432132,-1.08941647673,-1.55971282825,-0.122039814198,-0.0980076306829,-0.147949168941,-0.16946545098,-0.356506032188,-0.311879984157,-0.363052679203,-0.455365099501,-0.172573571352,-0.184005811143,0.000623153040189,0.000218963615259,1.34637138586,0.788381893688
"{'loss': 'huber', 'shuffle': False, 'fit_intercept': False, 'l1_ratio': 0.0, 'learning_rate': 'constant', 'penalty': 'l2', 'epsilon': 1.0000000000000001e-05, 'alpha': 10.00001}",0.00461694598198,0.000886976718903,-3.37383461744,-3.25601673506,10.00001,1.0000000000000001e-05,False,0.0,constant,huber,l2,False,45,-5.83387440593,-3.34820730188,-4.56150611697,-3.41761834823,-2.67417207786,-3.69509712359,-3.21743862427,-3.59101261654,-2.75943424672,-3.68949608622,-2.97069041711,-3.62766434017,-3.67424336044,-3.52594553881,-1.29931769022,-1.15309252504,0.00101638012554,0.000156996541147,1.2703457051,0.803181649181
"{'loss': 'huber', 'shuffle': True, 'fit_intercept': False, 'l1_ratio': 0.0, 'learning_rate': 'constant', 'penalty': 'elasticnet', 'epsilon': 1.0000000000000001e-05, 'alpha': 10.00001}",0.00586447119713,0.00117212533951,-1.05036921621,-0.810211681564,10.00001,1.0000000000000001e-05,False,0.0,constant,huber,elasticnet,True,42,-4.27896929106,-2.37952232648,-1.87244669603,-1.32373432132,-1.08941647673,-1.55971282825,-0.122039814198,-0.0980076306829,-0.147949168941,-0.16946545098,-0.356506032188,-0.311879984157,-0.363052679203,-0.455365099501,-0.172573571352,-0.184005811143,0.000786283264399,0.000246499957457,1.34637138586,0.788381893688
"{'loss': 'huber', 'shuffle': False, 'fit_intercept': False, 'l1_ratio': 0.0, 'learning_rate': 'constant', 'penalty': 'elasticnet', 'epsilon': 1.0000000000000001e-05, 'alpha': 10.00001}",0.00522440671921,0.000939249992371,-3.37383461744,-3.25601673506,10.00001,1.0000000000000001e-05,False,0.0,constant,huber,elasticnet,False,45,-5.83387440593,-3.34820730188,-4.56150611697,-3.41761834823,-2.67417207786,-3.69509712359,-3.21743862427,-3.59101261654,-2.75943424672,-3.68949608622,-2.97069041711,-3.62766434017,-3.67424336044,-3.52594553881,-1.29931769022,-1.15309252504,0.000624112601949,0.000148126596619,1.2703457051,0.803181649181
"{'loss': 'epsilon_insensitive', 'shuffle': True, 'fit_intercept': False, 'l1_ratio': 0.0, 'learning_rate': 'constant', 'penalty': 'l2', 'epsilon': 1.0000000000000001e-05, 'alpha': 10.00001}",0.00553476810455,0.00111824274063,-3888750776.65,-3631434011.58,10.00001,1.0000000000000001e-05,False,0.0,constant,epsilon_insensitive,l2,True,203,-6082552402.76,-3439227807.16,-4283597882.1,-3549038562.66,-2982775352.93,-3861656504.53,-3046032059.62,-3661967386.97,-2678948280.39,-3745856144.77,-3281149970.4,-3696308102.24,-4244000104.91,-3549149246.94,-4510950160.07,-3548268337.38,0.00120437882103,0.000197913334411,1051532874.75,126814481.798
"{'loss': 'epsilon_insensitive', 'shuffle': False, 'fit_intercept': False, 'l1_ratio': 0.0, 'learning_rate': 'constant', 'penalty': 'l2', 'epsilon': 1.0000000000000001e-05, 'alpha': 10.00001}",0.00503098964691,0.00117659568787,-3756051701.25,-3497954597.38,10.00001,1.0000000000000001e-05,False,0.0,constant,epsilon_insensitive,l2,False,197,-5748559086.16,-3249035311.67,-4062500382.68,-3365605469.22,-2752005168.43,-3563873872.76,-2931801299.07,-3524468986.76,-2579964107.0,-3607365793.63,-3100039486.36,-3492141977.52,-4030262297.82,-3371397811.63,-4843281782.47,-3809747555.82,0.000776810768172,0.000109091025568,1050136264.67,161926500.146
"{'loss': 'epsilon_insensitive', 'shuffle': True, 'fit_intercept': False, 'l1_ratio': 0.0, 'learning_rate': 'constant', 'penalty': 'elasticnet', 'epsilon': 1.0000000000000001e-05, 'alpha': 10.00001}",0.00581625103951,0.00103414058685,-3888750776.65,-3631434011.58,10.00001,1.0000000000000001e-05,False,0.0,constant,epsilon_insensitive,elasticnet,True,203,-6082552402.76,-3439227807.16,-4283597882.1,-3549038562.66,-2982775352.93,-3861656504.53,-3046032059.62,-3661967386.97,-2678948280.39,-3745856144.77,-3281149970.4,-3696308102.24,-4244000104.91,-3549149246.94,-4510950160.07,-3548268337.38,0.000868066072428,0.000157466898301,1051532874.75,126814481.798
"{'loss': 'epsilon_insensitive', 'shuffle': False, 'fit_intercept': False, 'l1_ratio': 0.0, 'learning_rate': 'constant', 'penalty': 'elasticnet', 'epsilon': 1.0000000000000001e-05, 'alpha': 10.00001}",0.00614637136459,0.00102499127388,-3756051701.25,-3497954597.38,10.00001,1.0000000000000001e-05,False,0.0,constant,epsilon_insensitive,elasticnet,False,197,-5748559086.16,-3249035311.67,-4062500382.68,-3365605469.22,-2752005168.43,-3563873872.76,-2931801299.07,-3524468986.76,-2579964107.0,-3607365793.63,-3100039486.36,-3492141977.52,-4030262297.82,-3371397811.63,-4843281782.47,-3809747555.82,0.00111840154693,0.000231184233304,1050136264.67,161926500.146
"{'loss': 'huber', 'shuffle': True, 'fit_intercept': False, 'l1_ratio': 0.10000000000000001, 'learning_rate': 'invscaling', 'penalty': 'l2', 'epsilon': 1.0000000000000001e-05, 'alpha': 10.00001}",0.0052285194397,0.000980347394943,-0.0289401575709,-0.019380507348,10.00001,1.0000000000000001e-05,False,0.10000000000000001,invscaling,huber,l2,True,17,-0.0269807664421,-0.0132937874029,0.00305749438889,-0.0127116908251,-0.043808807052,-0.0294983294994,-0.0235715181538,-0.0100932124958,-0.0225523481239,-0.0492642522704,-0.032832590422,-0.0135686230082,-0.0804712408537,-0.0166384061041,-0.0043614839085,-0.00997575717855,0.000812966172302,0.000228934587342,0.023961184386,0.0127128384882
"{'loss': 'huber', 'shuffle': False, 'fit_intercept': False, 'l1_ratio': 0.10000000000000001, 'learning_rate': 'invscaling', 'penalty': 'l2', 'epsilon': 1.0000000000000001e-05, 'alpha': 10.00001}",0.00508880615234,0.00102773308754,-0.0438221294606,-0.0466510402939,10.00001,1.0000000000000001e-05,False,0.10000000000000001,invscaling,huber,l2,False,23,-0.0506440499717,-0.0347712084305,-0.086743221867,-0.0311609857417,-0.0159921353968,-0.040143224662,-0.0551987688944,-0.0355580229501,-0.0402625053955,-0.0376605396882,-0.0502951181953,-0.0985332438457,-0.0427014982199,-0.0962929793803,-0.0087397377438,0.000911882347147,0.000955028727007,0.000295803528484,0.0225812305821,0.0317128222612
"{'loss': 'huber', 'shuffle': True, 'fit_intercept': False, 'l1_ratio': 0.10000000000000001, 'learning_rate': 'invscaling', 'penalty': 'elasticnet', 'epsilon': 1.0000000000000001e-05, 'alpha': 10.00001}",0.00585660338402,0.00100177526474,-6.03955228966,-5.63818782383,10.00001,1.0000000000000001e-05,False,0.10000000000000001,invscaling,huber,elasticnet,True,61,-9.51160749333,-5.31798901802,-6.1878262733,-5.57311470237,-4.71699083799,-5.80352468212,-4.55499186675,-5.82031918144,-4.09786055475,-5.93886010581,-5.36403598533,-5.67881061165,-7.23937236016,-5.45201697841,-6.64373294564,-5.52086731078,0.000968497522133,0.000121996410056,1.66062234161,0.19613375953
"{'loss': 'huber', 'shuffle': False, 'fit_intercept': False, 'l1_ratio': 0.10000000000000001, 'learning_rate': 'invscaling', 'penalty': 'elasticnet', 'epsilon': 1.0000000000000001e-05, 'alpha': 10.00001}",0.00554269552231,0.000999629497528,-6.03955228966,-5.63818782383,10.00001,1.0000000000000001e-05,False,0.10000000000000001,invscaling,huber,elasticnet,False,61,-9.51160749333,-5.31798901802,-6.1878262733,-5.57311470237,-4.71699083799,-5.80352468212,-4.55499186675,-5.82031918144,-4.09786055475,-5.93886010581,-5.36403598533,-5.67881061165,-7.23937236016,-5.45201697841,-6.64373294564,-5.52086731078,0.000763313396928,0.000230086953469,1.66062234161,0.19613375953
"{'loss': 'epsilon_insensitive', 'shuffle': True, 'fit_intercept': False, 'l1_ratio': 0.10000000000000001, 'learning_rate': 'invscaling', 'penalty': 'l2', 'epsilon': 1.0000000000000001e-05, 'alpha': 10.00001}",0.00538048148155,0.00108528137207,-41174126.6649,-38598803.3837,10.00001,1.0000000000000001e-05,False,0.10000000000000001,invscaling,epsilon_insensitive,l2,True,180,-57166358.8423,-32315912.3975,-42290520.3785,-35036651.2177,-31802495.5434,-41168389.7817,-30593210.9064,-36782218.9821,-27892220.007,-39022422.6413,-35370255.102,-39845192.6917,-52350055.3189,-43775434.7112,-51927897.2206,-40844204.6468,0.000939340850733,0.000252762068453,10650234.7693,3457576.43913
"{'loss': 'epsilon_insensitive', 'shuffle': False, 'fit_intercept': False, 'l1_ratio': 0.10000000000000001, 'learning_rate': 'invscaling', 'penalty': 'l2', 'epsilon': 1.0000000000000001e-05, 'alpha': 10.00001}",0.00453466176987,0.00088906288147,-30635094.8267,-28464010.4646,10.00001,1.0000000000000001e-05,False,0.10000000000000001,invscaling,epsilon_insensitive,l2,False,162,-46240615.0212,-26099635.4145,-32645496.1582,-27039916.3307,-22101786.6318,-28635202.2494,-23556467.9047,-28317220.7623,-20721492.9104,-28983957.8721,-24859802.9746,-28001263.8232,-33107897.5517,-27719173.0379,-41847199.4608,-32915714.2267,0.000652980564941,0.000151748696484,8901950.80079,1888322.54468
"{'loss': 'epsilon_insensitive', 'shuffle': True, 'fit_intercept': False, 'l1_ratio': 0.10000000000000001, 'learning_rate': 'invscaling', 'penalty': 'elasticnet', 'epsilon': 1.0000000000000001e-05, 'alpha': 10.00001}",0.00593134760857,0.00135922431946,-4483538.2794,-5616298.20634,10.00001,1.0000000000000001e-05,False,0.10000000000000001,invscaling,epsilon_insensitive,elasticnet,True,151,-9.51160749333,-5.31798901802,-6.1878262733,-5.57311470237,-4.71699083799,-5.80352468212,-357712.932467,-429924.949649,-26131246.8835,-36536116.3048,-1379311.38937,-1553964.01965,-2353078.26027,-1968666.38238,-5646936.35315,-4441697.29954,0.00115990511583,0.000908943566711,8377652.3083,11772581.0263
"{'loss': 'epsilon_insensitive', 'shuffle': False, 'fit_intercept': False, 'l1_ratio': 0.10000000000000001, 'learning_rate': 'invscaling', 'penalty': 'elasticnet', 'epsilon': 1.0000000000000001e-05, 'alpha': 10.00001}",0.0059660077095,0.000904977321625,-5587193.38227,-5917836.49584,10.00001,1.0000000000000001e-05,False,0.10000000000000001,invscaling,epsilon_insensitive,elasticnet,False,152,-9.51160749333,-5.31798901802,-6.1878262733,-5.57311470237,-4.71699083799,-5.80352468212,-27221966.8105,-32723669.7172,-4.09786055475,-5.93886010581,-5.36403598533,-5.67881061165,-17475543.7256,-14618988.4164,-6.64373294564,-5.52086731078,0.000829224751593,0.000173835503115,9979330.30325,11204837.5253
"{'loss': 'huber', 'shuffle': True, 'fit_intercept': False, 'l1_ratio': 0.10000000000000001, 'learning_rate': 'constant', 'penalty': 'l2', 'epsilon': 1.0000000000000001e-05, 'alpha': 10.00001}",0.00520569086075,0.00117570161819,-1.05036921621,-0.810211681564,10.00001,1.0000000000000001e-05,False,0.10000000000000001,constant,huber,l2,True,42,-4.27896929106,-2.37952232648,-1.87244669603,-1.32373432132,-1.08941647673,-1.55971282825,-0.122039814198,-0.0980076306829,-0.147949168941,-0.16946545098,-0.356506032188,-0.311879984157,-0.363052679203,-0.455365099501,-0.172573571352,-0.184005811143,0.000724469541045,7.0285351296e-05,1.34637138586,0.788381893688
"{'loss': 'huber', 'shuffle': False, 'fit_intercept': False, 'l1_ratio': 0.10000000000000001, 'learning_rate': 'constant', 'penalty': 'l2', 'epsilon': 1.0000000000000001e-05, 'alpha': 10.00001}",0.00480201840401,0.000976592302322,-3.37383461744,-3.25601673506,10.00001,1.0000000000000001e-05,False,0.10000000000000001,constant,huber,l2,False,45,-5.83387440593,-3.34820730188,-4.56150611697,-3.41761834823,-2.67417207786,-3.69509712359,-3.21743862427,-3.59101261654,-2.75943424672,-3.68949608622,-2.97069041711,-3.62766434017,-3.67424336044,-3.52594553881,-1.29931769022,-1.15309252504,0.000886152783453,0.000156818333679,1.2703457051,0.803181649181
"{'loss': 'huber', 'shuffle': True, 'fit_intercept': False, 'l1_ratio': 0.10000000000000001, 'learning_rate': 'constant', 'penalty': 'elasticnet', 'epsilon': 1.0000000000000001e-05, 'alpha': 10.00001}",0.00576907396317,0.00106161832809,-6.03955228966,-5.63818782383,10.00001,1.0000000000000001e-05,False,0.10000000000000001,constant,huber,elasticnet,True,61,-9.51160749333,-5.31798901802,-6.1878262733,-5.57311470237,-4.71699083799,-5.80352468212,-4.55499186675,-5.82031918144,-4.09786055475,-5.93886010581,-5.36403598533,-5.67881061165,-7.23937236016,-5.45201697841,-6.64373294564,-5.52086731078,0.00103724028013,0.000192596018309,1.66062234161,0.19613375953
"{'loss': 'huber', 'shuffle': False, 'fit_intercept': False, 'l1_ratio': 0.10000000000000001, 'learning_rate': 'constant', 'penalty': 'elasticnet', 'epsilon': 1.0000000000000001e-05, 'alpha': 10.00001}",0.00732961297035,0.00170356035233,-6.03955228966,-5.63818782383,10.00001,1.0000000000000001e-05,False,0.10000000000000001,constant,huber,elasticnet,False,61,-9.51160749333,-5.31798901802,-6.1878262733,-5.57311470237,-4.71699083799,-5.80352468212,-4.55499186675,-5.82031918144,-4.09786055475,-5.93886010581,-5.36403598533,-5.67881061165,-7.23937236016,-5.45201697841,-6.64373294564,-5.52086731078,0.00319753554507,0.00109723776761,1.66062234161,0.19613375953
"{'loss': 'epsilon_insensitive', 'shuffle': True, 'fit_intercept': False, 'l1_ratio': 0.10000000000000001, 'learning_rate': 'constant', 'penalty': 'l2', 'epsilon': 1.0000000000000001e-05, 'alpha': 10.00001}",0.00482931733131,0.00108978152275,-3888750776.65,-3631434011.58,10.00001,1.0000000000000001e-05,False,0.10000000000000001,constant,epsilon_insensitive,l2,True,203,-6082552402.76,-3439227807.16,-4283597882.1,-3549038562.66,-2982775352.93,-3861656504.53,-3046032059.62,-3661967386.97,-2678948280.39,-3745856144.77,-3281149970.4,-3696308102.24,-4244000104.91,-3549149246.94,-4510950160.07,-3548268337.38,0.000673074872109,0.000219454020345,1051532874.75,126814481.798
"{'loss': 'epsilon_insensitive', 'shuffle': False, 'fit_intercept': False, 'l1_ratio': 0.10000000000000001, 'learning_rate': 'constant', 'penalty': 'l2', 'epsilon': 1.0000000000000001e-05, 'alpha': 10.00001}",0.00929710268974,0.00243535637856,-3756051701.25,-3497954597.38,10.00001,1.0000000000000001e-05,False,0.10000000000000001,constant,epsilon_insensitive,l2,False,197,-5748559086.16,-3249035311.67,-4062500382.68,-3365605469.22,-2752005168.43,-3563873872.76,-2931801299.07,-3524468986.76,-2579964107.0,-3607365793.63,-3100039486.36,-3492141977.52,-4030262297.82,-3371397811.63,-4843281782.47,-3809747555.82,0.00494967761012,0.00222272276282,1050136264.67,161926500.146
"{'loss': 'epsilon_insensitive', 'shuffle': True, 'fit_intercept': False, 'l1_ratio': 0.10000000000000001, 'learning_rate': 'constant', 'penalty': 'elasticnet', 'epsilon': 1.0000000000000001e-05, 'alpha': 10.00001}",0.00994035601616,0.0019496679306,-662017859.68,-685128574.906,10.00001,1.0000000000000001e-05,False,0.10000000000000001,constant,epsilon_insensitive,elasticnet,True,183,-9.51160749333,-5.31798901802,-6.1878262733,-5.57311470237,-156686544.436,-202892959.968,-4.55499186675,-5.82031918144,-4.09786055475,-5.93886010581,-3634768662.6,-4094529420.14,-7.23937236016,-5.45201697841,-1504687638.81,-1183606191.04,0.00394102343693,0.00130501245457,1224440567.26,1344063383.36
"{'loss': 'epsilon_insensitive', 'shuffle': False, 'fit_intercept': False, 'l1_ratio': 0.10000000000000001, 'learning_rate': 'constant', 'penalty': 'elasticnet', 'epsilon': 1.0000000000000001e-05, 'alpha': 10.00001}",0.00570622086525,0.00132691860199,-2443731.32588,-1922214.89568,10.00001,1.0000000000000001e-05,False,0.10000000000000001,constant,epsilon_insensitive,elasticnet,False,149,-9.51160749333,-5.31798901802,-6.1878262733,-5.57311470237,-4.71699083799,-5.80352468212,-4.55499186675,-5.82031918144,-4.09786055475,-5.93886010581,-5.36403598533,-5.67881061165,-7.23937236016,-5.45201697841,-19549808.9344,-15377679.5808,0.00119598236324,0.000712552804717,6465489.60854,5085687.61881
"{'loss': 'huber', 'shuffle': True, 'fit_intercept': True, 'l1_ratio': 0.0, 'learning_rate': 'invscaling', 'penalty': 'l2', 'epsilon': 10.00001, 'alpha': 10.00001}",0.00584283471107,0.00108772516251,-4120836889.81,-3863128741.16,10.00001,10.00001,True,0.0,invscaling,huber,l2,True,218,-5720907836.33,-3233992851.59,-4232696225.11,-3506809210.88,-3183004402.59,-4120318013.8,-3061979538.32,-3681514491.72,-2791628784.24,-3905667756.66,-3540123471.8,-3987905076.34,-5239382900.97,-4381021831.47,-5196971959.1,-4087800696.78,0.000899692022981,0.00017698917548,1065755737.6,346044627.732
"{'loss': 'huber', 'shuffle': False, 'fit_intercept': True, 'l1_ratio': 0.0, 'learning_rate': 'invscaling', 'penalty': 'l2', 'epsilon': 10.00001, 'alpha': 10.00001}",0.00559324026108,0.000904500484467,-3066006170.78,-2848728277.32,10.00001,10.00001,True,0.0,invscaling,huber,l2,False,188,-4627913701.38,-2612127655.73,-3267164174.25,-2706247752.3,-2212054190.39,-2865889948.03,-2357552397.11,-2834081511.88,-2073843581.09,-2900807194.82,-2488102150.29,-2802444293.51,-3313631869.75,-2774177392.69,-4187787302.02,-3294050469.61,0.000782803235257,0.000147371794142,890872568.413,188915892.323
"{'loss': 'huber', 'shuffle': True, 'fit_intercept': True, 'l1_ratio': 0.0, 'learning_rate': 'invscaling', 'penalty': 'elasticnet', 'epsilon': 10.00001, 'alpha': 10.00001}",0.00644311308861,0.00109815597534,-4120836889.81,-3863128741.16,10.00001,10.00001,True,0.0,invscaling,huber,elasticnet,True,218,-5720907836.33,-3233992851.59,-4232696225.11,-3506809210.88,-3183004402.59,-4120318013.8,-3061979538.32,-3681514491.72,-2791628784.24,-3905667756.66,-3540123471.8,-3987905076.34,-5239382900.97,-4381021831.47,-5196971959.1,-4087800696.78,0.00114165837854,0.000317573882975,1065755737.6,346044627.732
"{'loss': 'huber', 'shuffle': False, 'fit_intercept': True, 'l1_ratio': 0.0, 'learning_rate': 'invscaling', 'penalty': 'elasticnet', 'epsilon': 10.00001, 'alpha': 10.00001}",0.0075207054615,0.00113832950592,-3066006170.78,-2848728277.32,10.00001,10.00001,True,0.0,invscaling,huber,elasticnet,False,188,-4627913701.38,-2612127655.73,-3267164174.25,-2706247752.3,-2212054190.39,-2865889948.03,-2357552397.11,-2834081511.88,-2073843581.09,-2900807194.82,-2488102150.29,-2802444293.51,-3313631869.75,-2774177392.69,-4187787302.02,-3294050469.61,0.00337999505869,0.000511799869919,890872568.413,188915892.323
"{'loss': 'epsilon_insensitive', 'shuffle': True, 'fit_intercept': True, 'l1_ratio': 0.0, 'learning_rate': 'invscaling', 'penalty': 'l2', 'epsilon': 10.00001, 'alpha': 10.00001}",0.00739347934723,0.00119584798813,-6.03955228966,-5.63818782383,10.00001,10.00001,True,0.0,invscaling,epsilon_insensitive,l2,True,61,-9.51160749333,-5.31798901802,-6.1878262733,-5.57311470237,-4.71699083799,-5.80352468212,-4.55499186675,-5.82031918144,-4.09786055475,-5.93886010581,-5.36403598533,-5.67881061165,-7.23937236016,-5.45201697841,-6.64373294564,-5.52086731078,0.00269634769263,0.000160674300779,1.66062234161,0.19613375953
"{'loss': 'epsilon_insensitive', 'shuffle': False, 'fit_intercept': True, 'l1_ratio': 0.0, 'learning_rate': 'invscaling', 'penalty': 'l2', 'epsilon': 10.00001, 'alpha': 10.00001}",0.00582692027092,0.0010449886322,-6.03955228966,-5.63818782383,10.00001,10.00001,True,0.0,invscaling,epsilon_insensitive,l2,False,61,-9.51160749333,-5.31798901802,-6.1878262733,-5.57311470237,-4.71699083799,-5.80352468212,-4.55499186675,-5.82031918144,-4.09786055475,-5.93886010581,-5.36403598533,-5.67881061165,-7.23937236016,-5.45201697841,-6.64373294564,-5.52086731078,0.00255753649709,0.000198918015824,1.66062234161,0.19613375953
"{'loss': 'epsilon_insensitive', 'shuffle': True, 'fit_intercept': True, 'l1_ratio': 0.0, 'learning_rate': 'invscaling', 'penalty': 'elasticnet', 'epsilon': 10.00001, 'alpha': 10.00001}",0.00512501597404,0.000909775495529,-6.03955228966,-5.63818782383,10.00001,10.00001,True,0.0,invscaling,epsilon_insensitive,elasticnet,True,61,-9.51160749333,-5.31798901802,-6.1878262733,-5.57311470237,-4.71699083799,-5.80352468212,-4.55499186675,-5.82031918144,-4.09786055475,-5.93886010581,-5.36403598533,-5.67881061165,-7.23937236016,-5.45201697841,-6.64373294564,-5.52086731078,0.00105090482792,0.000173002024542,1.66062234161,0.19613375953
"{'loss': 'epsilon_insensitive', 'shuffle': False, 'fit_intercept': True, 'l1_ratio': 0.0, 'learning_rate': 'invscaling', 'penalty': 'elasticnet', 'epsilon': 10.00001, 'alpha': 10.00001}",0.00615349411964,0.00129210948944,-6.03955228966,-5.63818782383,10.00001,10.00001,True,0.0,invscaling,epsilon_insensitive,elasticnet,False,61,-9.51160749333,-5.31798901802,-6.1878262733,-5.57311470237,-4.71699083799,-5.80352468212,-4.55499186675,-5.82031918144,-4.09786055475,-5.93886010581,-5.36403598533,-5.67881061165,-7.23937236016,-5.45201697841,-6.64373294564,-5.52086731078,0.00142560625465,0.000665899708917,1.66062234161,0.19613375953
"{'loss': 'huber', 'shuffle': True, 'fit_intercept': True, 'l1_ratio': 0.0, 'learning_rate': 'constant', 'penalty': 'l2', 'epsilon': 10.00001, 'alpha': 10.00001}",0.00483894348145,0.00100985169411,-3.8884968922e+11,-3.63119688178e+11,10.00001,10.00001,True,0.0,constant,huber,l2,True,242,-6.08215359539e+11,-3.43900370814e+11,-4.28332885648e+11,-3.54880538205e+11,-2.98257849964e+11,-3.86140856877e+11,-3.0458372142e+11,-3.66172529566e+11,-2.67877481855e+11,-3.74560884431e+11,-3.28092960978e+11,-3.69606807408e+11,-4.24370855816e+11,-3.54891885014e+11,-4.51066398543e+11,-3.54803633109e+11,0.000832952695714,0.000235983812371,1.05146434771e+11,12680679228.0
"{'loss': 'huber', 'shuffle': False, 'fit_intercept': True, 'l1_ratio': 0.0, 'learning_rate': 'constant', 'penalty': 'l2', 'epsilon': 10.00001, 'alpha': 10.00001}",0.00472450256348,0.00117009878159,-3.75580227662e+11,-3.49772184159e+11,10.00001,10.00001,True,0.0,constant,huber,l2,False,236,-5.7481713995e+11,-3.24881750264e+11,-4.06223825506e+11,-3.36537826424e+11,-2.75181590192e+11,-3.56363544631e+11,-2.93161006318e+11,-3.5242314093e+11,-2.57979382809e+11,-3.60712302803e+11,-3.09982514297e+11,-3.49190853376e+11,-4.02997801892e+11,-3.3711731101e+11,-4.8429856033e+11,-3.80950743834e+11,0.000758774450946,0.000216723070351,1.0500691031e+11,16191927263.6
"{'loss': 'huber', 'shuffle': True, 'fit_intercept': True, 'l1_ratio': 0.0, 'learning_rate': 'constant', 'penalty': 'elasticnet', 'epsilon': 10.00001, 'alpha': 10.00001}",0.0060578584671,0.00113067030907,-3.8884968922e+11,-3.63119688178e+11,10.00001,10.00001,True,0.0,constant,huber,elasticnet,True,242,-6.08215359539e+11,-3.43900370814e+11,-4.28332885648e+11,-3.54880538205e+11,-2.98257849964e+11,-3.86140856877e+11,-3.0458372142e+11,-3.66172529566e+11,-2.67877481855e+11,-3.74560884431e+11,-3.28092960978e+11,-3.69606807408e+11,-4.24370855816e+11,-3.54891885014e+11,-4.51066398543e+11,-3.54803633109e+11,0.00129648348667,8.10673075342e-05,1.05146434771e+11,12680679228.0
"{'loss': 'huber', 'shuffle': False, 'fit_intercept': True, 'l1_ratio': 0.0, 'learning_rate': 'constant', 'penalty': 'elasticnet', 'epsilon': 10.00001, 'alpha': 10.00001}",0.00510758161545,0.00099840760231,-3.75580227662e+11,-3.49772184159e+11,10.00001,10.00001,True,0.0,constant,huber,elasticnet,False,236,-5.7481713995e+11,-3.24881750264e+11,-4.06223825506e+11,-3.36537826424e+11,-2.75181590192e+11,-3.56363544631e+11,-2.93161006318e+11,-3.5242314093e+11,-2.57979382809e+11,-3.60712302803e+11,-3.09982514297e+11,-3.49190853376e+11,-4.02997801892e+11,-3.3711731101e+11,-4.8429856033e+11,-3.80950743834e+11,0.000925811590843,0.000199640396833,1.0500691031e+11,16191927263.6
"{'loss': 'epsilon_insensitive', 'shuffle': True, 'fit_intercept': True, 'l1_ratio': 0.0, 'learning_rate': 'constant', 'penalty': 'l2', 'epsilon': 10.00001, 'alpha': 10.00001}",0.00622016191483,0.00140288472176,-6.03955228966,-5.63818782383,10.00001,10.00001,True,0.0,constant,epsilon_insensitive,l2,True,61,-9.51160749333,-5.31798901802,-6.1878262733,-5.57311470237,-4.71699083799,-5.80352468212,-4.55499186675,-5.82031918144,-4.09786055475,-5.93886010581,-5.36403598533,-5.67881061165,-7.23937236016,-5.45201697841,-6.64373294564,-5.52086731078,0.00387407196674,0.000577219288307,1.66062234161,0.19613375953
"{'loss': 'epsilon_insensitive', 'shuffle': False, 'fit_intercept': True, 'l1_ratio': 0.0, 'learning_rate': 'constant', 'penalty': 'l2', 'epsilon': 10.00001, 'alpha': 10.00001}",0.00382813811302,0.00106421113014,-6.03955228966,-5.63818782383,10.00001,10.00001,True,0.0,constant,epsilon_insensitive,l2,False,61,-9.51160749333,-5.31798901802,-6.1878262733,-5.57311470237,-4.71699083799,-5.80352468212,-4.55499186675,-5.82031918144,-4.09786055475,-5.93886010581,-5.36403598533,-5.67881061165,-7.23937236016,-5.45201697841,-6.64373294564,-5.52086731078,0.000626938177555,0.000218610496765,1.66062234161,0.19613375953
